300.0	  6.288E+02	  4.652E-04  4.680E-37  1.016E-03  5.304E-35  1.372E-04
300.0	  7.340E+02	  4.652E-04  3.428E-37  1.016E-03  3.885E-35  1.372E-04
300.0	  8.567E+02	  4.652E-04  2.511E-37  1.016E-03  2.846E-35  1.372E-04
300.0	  1.000E+03	  4.652E-04  1.839E-37  1.016E-03  2.084E-35  1.372E-04
350.0	  1.000E-06	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  1.167E-06	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  1.362E-06	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  1.590E-06	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  1.856E-06	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  2.167E-06	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  2.529E-06	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  2.952E-06	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  3.446E-06	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  4.022E-06	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  4.695E-06	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  5.480E-06	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  6.397E-06	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  7.467E-06	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  8.716E-06	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  1.017E-05	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  1.187E-05	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  1.386E-05	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  1.618E-05	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  1.889E-05	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  2.204E-05	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  2.573E-05	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  3.003E-05	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  3.506E-05	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  4.092E-05	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  4.776E-05	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  5.575E-05	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  6.508E-05	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  7.596E-05	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  8.867E-05	  4.652E-04  2.598E-18  1.016E-03  2.805E-17  2.647E-05
350.0	  1.035E-04	  4.652E-04  2.446E-18  1.016E-03  2.640E-17  2.734E-05
